id,kode_provinsi,nama_provinsi,kode_kabupaten_kota,nama_kabupaten_kota,jenis_usaha,jumlah_umkm,satuan,tahun
1,32,JAWA BARAT,3201,KABUPATEN BOGOR,AGRIBISNIS,9,UNIT,2019
2,32,JAWA BARAT,3201,KABUPATEN BOGOR,AKSESORIS,0,UNIT,2019
3,32,JAWA BARAT,3201,KABUPATEN BOGOR,BATIK,0,UNIT,2019
4,32,JAWA BARAT,3201,KABUPATEN BOGOR,BORDIR,0,UNIT,2019
5,32,JAWA BARAT,3201,KABUPATEN BOGOR,CRAFT,30,UNIT,2019
6,32,JAWA BARAT,3201,KABUPATEN BOGOR,DEKORASI,0,UNIT,2019
7,32,JAWA BARAT,3201,KABUPATEN BOGOR,MEBEL,0,UNIT,2019
8,32,JAWA BARAT,3201,KABUPATEN BOGOR,FASHION,13,UNIT,2019
9,32,JAWA BARAT,3201,KABUPATEN BOGOR,INDUSTRI,10,UNIT,2019
10,32,JAWA BARAT,3201,KABUPATEN BOGOR,JASA,11,UNIT,2019
11,32,JAWA BARAT,3201,KABUPATEN BOGOR,KONVEKSI,1,UNIT,2019
12,32,JAWA BARAT,3201,KABUPATEN BOGOR,KULINER,49,UNIT,2019
13,32,JAWA BARAT,3201,KABUPATEN BOGOR,MAKANAN,33,UNIT,2019
14,32,JAWA BARAT,3201,KABUPATEN BOGOR,MINUMAN,8,UNIT,2019
15,32,JAWA BARAT,3201,KABUPATEN BOGOR,OBAT-OBATAN,0,UNIT,2019
16,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AGRIBISNIS,2,UNIT,2019
17,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,AKSESORIS,2,UNIT,2019
18,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BATIK,0,UNIT,2019
19,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,BORDIR,1,UNIT,2019
20,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,CRAFT,15,UNIT,2019
21,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,DEKORASI,0,UNIT,2019
22,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MEBEL,0,UNIT,2019
23,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,FASHION,17,UNIT,2019
24,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,INDUSTRI,3,UNIT,2019
25,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,JASA,3,UNIT,2019
26,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KONVEKSI,3,UNIT,2019
27,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,KULINER,10,UNIT,2019
28,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MAKANAN,41,UNIT,2019
29,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,MINUMAN,3,UNIT,2019
30,32,JAWA BARAT,3202,KABUPATEN SUKABUMI,OBAT-OBATAN,0,UNIT,2019
31,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AGRIBISNIS,2,UNIT,2019
32,32,JAWA BARAT,3203,KABUPATEN CIANJUR,AKSESORIS,0,UNIT,2019
33,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BATIK,0,UNIT,2019
34,32,JAWA BARAT,3203,KABUPATEN CIANJUR,BORDIR,0,UNIT,2019
35,32,JAWA BARAT,3203,KABUPATEN CIANJUR,CRAFT,4,UNIT,2019
36,32,JAWA BARAT,3203,KABUPATEN CIANJUR,DEKORASI,1,UNIT,2019
37,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MEBEL,0,UNIT,2019
38,32,JAWA BARAT,3203,KABUPATEN CIANJUR,FASHION,10,UNIT,2019
39,32,JAWA BARAT,3203,KABUPATEN CIANJUR,INDUSTRI,1,UNIT,2019
40,32,JAWA BARAT,3203,KABUPATEN CIANJUR,JASA,1,UNIT,2019
41,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KONVEKSI,5,UNIT,2019
42,32,JAWA BARAT,3203,KABUPATEN CIANJUR,KULINER,13,UNIT,2019
43,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MAKANAN,44,UNIT,2019
44,32,JAWA BARAT,3203,KABUPATEN CIANJUR,MINUMAN,8,UNIT,2019
45,32,JAWA BARAT,3203,KABUPATEN CIANJUR,OBAT-OBATAN,2,UNIT,2019
46,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AGRIBISNIS,0,UNIT,2019
47,32,JAWA BARAT,3204,KABUPATEN BANDUNG,AKSESORIS,2,UNIT,2019
48,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BATIK,1,UNIT,2019
49,32,JAWA BARAT,3204,KABUPATEN BANDUNG,BORDIR,0,UNIT,2019
50,32,JAWA BARAT,3204,KABUPATEN BANDUNG,CRAFT,13,UNIT,2019
51,32,JAWA BARAT,3204,KABUPATEN BANDUNG,DEKORASI,1,UNIT,2019
52,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MEBEL,0,UNIT,2019
53,32,JAWA BARAT,3204,KABUPATEN BANDUNG,FASHION,22,UNIT,2019
54,32,JAWA BARAT,3204,KABUPATEN BANDUNG,INDUSTRI,7,UNIT,2019
55,32,JAWA BARAT,3204,KABUPATEN BANDUNG,JASA,2,UNIT,2019
56,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KONVEKSI,17,UNIT,2019
57,32,JAWA BARAT,3204,KABUPATEN BANDUNG,KULINER,11,UNIT,2019
58,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MAKANAN,95,UNIT,2019
59,32,JAWA BARAT,3204,KABUPATEN BANDUNG,MINUMAN,9,UNIT,2019
60,32,JAWA BARAT,3204,KABUPATEN BANDUNG,OBAT-OBATAN,0,UNIT,2019
61,32,JAWA BARAT,3205,KABUPATEN GARUT,AGRIBISNIS,2,UNIT,2019
62,32,JAWA BARAT,3205,KABUPATEN GARUT,AKSESORIS,7,UNIT,2019
63,32,JAWA BARAT,3205,KABUPATEN GARUT,BATIK,2,UNIT,2019
64,32,JAWA BARAT,3205,KABUPATEN GARUT,BORDIR,0,UNIT,2019
65,32,JAWA BARAT,3205,KABUPATEN GARUT,CRAFT,10,UNIT,2019
66,32,JAWA BARAT,3205,KABUPATEN GARUT,DEKORASI,0,UNIT,2019
67,32,JAWA BARAT,3205,KABUPATEN GARUT,MEBEL,0,UNIT,2019
68,32,JAWA BARAT,3205,KABUPATEN GARUT,FASHION,16,UNIT,2019
69,32,JAWA BARAT,3205,KABUPATEN GARUT,INDUSTRI,5,UNIT,2019
70,32,JAWA BARAT,3205,KABUPATEN GARUT,JASA,2,UNIT,2019
71,32,JAWA BARAT,3205,KABUPATEN GARUT,KONVEKSI,13,UNIT,2019
72,32,JAWA BARAT,3205,KABUPATEN GARUT,KULINER,4,UNIT,2019
73,32,JAWA BARAT,3205,KABUPATEN GARUT,MAKANAN,58,UNIT,2019
74,32,JAWA BARAT,3205,KABUPATEN GARUT,MINUMAN,4,UNIT,2019
75,32,JAWA BARAT,3205,KABUPATEN GARUT,OBAT-OBATAN,0,UNIT,2019
76,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AGRIBISNIS,0,UNIT,2019
77,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,AKSESORIS,1,UNIT,2019
78,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BATIK,0,UNIT,2019
79,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,BORDIR,0,UNIT,2019
80,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,CRAFT,10,UNIT,2019
81,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,DEKORASI,0,UNIT,2019
82,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MEBEL,0,UNIT,2019
83,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,FASHION,5,UNIT,2019
84,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,INDUSTRI,6,UNIT,2019
85,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,JASA,0,UNIT,2019
86,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KONVEKSI,12,UNIT,2019
87,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,KULINER,6,UNIT,2019
88,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MAKANAN,69,UNIT,2019
89,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,MINUMAN,7,UNIT,2019
90,32,JAWA BARAT,3206,KABUPATEN TASIKMALAYA,OBAT-OBATAN,0,UNIT,2019
91,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AGRIBISNIS,0,UNIT,2019
92,32,JAWA BARAT,3207,KABUPATEN CIAMIS,AKSESORIS,1,UNIT,2019
93,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BATIK,0,UNIT,2019
94,32,JAWA BARAT,3207,KABUPATEN CIAMIS,BORDIR,0,UNIT,2019
95,32,JAWA BARAT,3207,KABUPATEN CIAMIS,CRAFT,1,UNIT,2019
96,32,JAWA BARAT,3207,KABUPATEN CIAMIS,DEKORASI,0,UNIT,2019
97,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MEBEL,0,UNIT,2019
98,32,JAWA BARAT,3207,KABUPATEN CIAMIS,FASHION,2,UNIT,2019
99,32,JAWA BARAT,3207,KABUPATEN CIAMIS,INDUSTRI,1,UNIT,2019
100,32,JAWA BARAT,3207,KABUPATEN CIAMIS,JASA,0,UNIT,2019
101,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KONVEKSI,1,UNIT,2019
102,32,JAWA BARAT,3207,KABUPATEN CIAMIS,KULINER,0,UNIT,2019
103,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MAKANAN,66,UNIT,2019
104,32,JAWA BARAT,3207,KABUPATEN CIAMIS,MINUMAN,3,UNIT,2019
105,32,JAWA BARAT,3207,KABUPATEN CIAMIS,OBAT-OBATAN,0,UNIT,2019
106,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AGRIBISNIS,1,UNIT,2019
107,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,AKSESORIS,0,UNIT,2019
108,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BATIK,0,UNIT,2019
109,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,BORDIR,0,UNIT,2019
110,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,CRAFT,1,UNIT,2019
111,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,DEKORASI,0,UNIT,2019
112,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MEBEL,0,UNIT,2019
113,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,FASHION,0,UNIT,2019
114,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,INDUSTRI,0,UNIT,2019
115,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,JASA,0,UNIT,2019
116,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KONVEKSI,1,UNIT,2019
117,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,KULINER,1,UNIT,2019
118,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MAKANAN,39,UNIT,2019
119,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,MINUMAN,5,UNIT,2019
120,32,JAWA BARAT,3208,KABUPATEN KUNINGAN,OBAT-OBATAN,0,UNIT,2019
121,32,JAWA BARAT,3209,KABUPATEN CIREBON,AGRIBISNIS,3,UNIT,2019
122,32,JAWA BARAT,3209,KABUPATEN CIREBON,AKSESORIS,1,UNIT,2019
123,32,JAWA BARAT,3209,KABUPATEN CIREBON,BATIK,0,UNIT,2019
124,32,JAWA BARAT,3209,KABUPATEN CIREBON,BORDIR,0,UNIT,2019
125,32,JAWA BARAT,3209,KABUPATEN CIREBON,CRAFT,17,UNIT,2019
126,32,JAWA BARAT,3209,KABUPATEN CIREBON,DEKORASI,0,UNIT,2019
127,32,JAWA BARAT,3209,KABUPATEN CIREBON,MEBEL,0,UNIT,2019
128,32,JAWA BARAT,3209,KABUPATEN CIREBON,FASHION,13,UNIT,2019
129,32,JAWA BARAT,3209,KABUPATEN CIREBON,INDUSTRI,4,UNIT,2019
130,32,JAWA BARAT,3209,KABUPATEN CIREBON,JASA,1,UNIT,2019
131,32,JAWA BARAT,3209,KABUPATEN CIREBON,KONVEKSI,4,UNIT,2019
132,32,JAWA BARAT,3209,KABUPATEN CIREBON,KULINER,17,UNIT,2019
133,32,JAWA BARAT,3209,KABUPATEN CIREBON,MAKANAN,69,UNIT,2019
134,32,JAWA BARAT,3209,KABUPATEN CIREBON,MINUMAN,6,UNIT,2019
135,32,JAWA BARAT,3209,KABUPATEN CIREBON,OBAT-OBATAN,0,UNIT,2019
136,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AGRIBISNIS,6,UNIT,2019
137,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,AKSESORIS,0,UNIT,2019
138,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BATIK,0,UNIT,2019
139,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,BORDIR,0,UNIT,2019
140,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,CRAFT,0,UNIT,2019
141,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,DEKORASI,0,UNIT,2019
142,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MEBEL,0,UNIT,2019
143,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,FASHION,12,UNIT,2019
144,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,INDUSTRI,13,UNIT,2019
145,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,JASA,3,UNIT,2019
146,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KONVEKSI,1,UNIT,2019
147,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,KULINER,25,UNIT,2019
148,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MAKANAN,52,UNIT,2019
149,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,MINUMAN,6,UNIT,2019
150,32,JAWA BARAT,3210,KABUPATEN MAJALENGKA,OBAT-OBATAN,0,UNIT,2019
151,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AGRIBISNIS,1,UNIT,2019
152,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,AKSESORIS,0,UNIT,2019
153,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BATIK,1,UNIT,2019
154,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,BORDIR,0,UNIT,2019
155,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,CRAFT,8,UNIT,2019
156,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,DEKORASI,0,UNIT,2019
157,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MEBEL,0,UNIT,2019
158,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,FASHION,6,UNIT,2019
159,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,INDUSTRI,3,UNIT,2019
160,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,JASA,2,UNIT,2019
161,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KONVEKSI,2,UNIT,2019
162,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,KULINER,18,UNIT,2019
163,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MAKANAN,54,UNIT,2019
164,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,MINUMAN,2,UNIT,2019
165,32,JAWA BARAT,3211,KABUPATEN SUMEDANG,OBAT-OBATAN,0,UNIT,2019
166,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AGRIBISNIS,1,UNIT,2019
167,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,AKSESORIS,0,UNIT,2019
168,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BATIK,0,UNIT,2019
169,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,BORDIR,0,UNIT,2019
170,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,CRAFT,3,UNIT,2019
171,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,DEKORASI,0,UNIT,2019
172,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MEBEL,0,UNIT,2019
173,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,FASHION,1,UNIT,2019
174,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,INDUSTRI,1,UNIT,2019
175,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,JASA,3,UNIT,2019
176,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KONVEKSI,3,UNIT,2019
177,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,KULINER,0,UNIT,2019
178,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MAKANAN,38,UNIT,2019
179,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,MINUMAN,2,UNIT,2019
180,32,JAWA BARAT,3212,KABUPATEN INDRAMAYU,OBAT-OBATAN,0,UNIT,2019
181,32,JAWA BARAT,3213,KABUPATEN SUBANG,AGRIBISNIS,1,UNIT,2019
182,32,JAWA BARAT,3213,KABUPATEN SUBANG,AKSESORIS,0,UNIT,2019
183,32,JAWA BARAT,3213,KABUPATEN SUBANG,BATIK,0,UNIT,2019
184,32,JAWA BARAT,3213,KABUPATEN SUBANG,BORDIR,0,UNIT,2019
185,32,JAWA BARAT,3213,KABUPATEN SUBANG,CRAFT,5,UNIT,2019
186,32,JAWA BARAT,3213,KABUPATEN SUBANG,DEKORASI,0,UNIT,2019
187,32,JAWA BARAT,3213,KABUPATEN SUBANG,MEBEL,0,UNIT,2019
188,32,JAWA BARAT,3213,KABUPATEN SUBANG,FASHION,6,UNIT,2019
189,32,JAWA BARAT,3213,KABUPATEN SUBANG,INDUSTRI,4,UNIT,2019
190,32,JAWA BARAT,3213,KABUPATEN SUBANG,JASA,0,UNIT,2019
191,32,JAWA BARAT,3213,KABUPATEN SUBANG,KONVEKSI,0,UNIT,2019
192,32,JAWA BARAT,3213,KABUPATEN SUBANG,KULINER,0,UNIT,2019
193,32,JAWA BARAT,3213,KABUPATEN SUBANG,MAKANAN,35,UNIT,2019
194,32,JAWA BARAT,3213,KABUPATEN SUBANG,MINUMAN,1,UNIT,2019
195,32,JAWA BARAT,3213,KABUPATEN SUBANG,OBAT-OBATAN,0,UNIT,2019
196,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AGRIBISNIS,0,UNIT,2019
197,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,AKSESORIS,0,UNIT,2019
198,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BATIK,0,UNIT,2019
199,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,BORDIR,0,UNIT,2019
200,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,CRAFT,0,UNIT,2019
201,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,DEKORASI,0,UNIT,2019
202,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MEBEL,0,UNIT,2019
203,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,FASHION,4,UNIT,2019
204,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,INDUSTRI,0,UNIT,2019
205,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,JASA,1,UNIT,2019
206,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KONVEKSI,0,UNIT,2019
207,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,KULINER,5,UNIT,2019
208,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MAKANAN,12,UNIT,2019
209,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,MINUMAN,0,UNIT,2019
210,32,JAWA BARAT,3214,KABUPATEN PURWAKARTA,OBAT-OBATAN,0,UNIT,2019
211,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AGRIBISNIS,0,UNIT,2019
212,32,JAWA BARAT,3215,KABUPATEN KARAWANG,AKSESORIS,0,UNIT,2019
213,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BATIK,1,UNIT,2019
214,32,JAWA BARAT,3215,KABUPATEN KARAWANG,BORDIR,0,UNIT,2019
215,32,JAWA BARAT,3215,KABUPATEN KARAWANG,CRAFT,7,UNIT,2019
216,32,JAWA BARAT,3215,KABUPATEN KARAWANG,DEKORASI,0,UNIT,2019
217,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MEBEL,0,UNIT,2019
218,32,JAWA BARAT,3215,KABUPATEN KARAWANG,FASHION,0,UNIT,2019
219,32,JAWA BARAT,3215,KABUPATEN KARAWANG,INDUSTRI,1,UNIT,2019
220,32,JAWA BARAT,3215,KABUPATEN KARAWANG,JASA,0,UNIT,2019
221,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KONVEKSI,3,UNIT,2019
222,32,JAWA BARAT,3215,KABUPATEN KARAWANG,KULINER,0,UNIT,2019
223,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MAKANAN,44,UNIT,2019
224,32,JAWA BARAT,3215,KABUPATEN KARAWANG,MINUMAN,9,UNIT,2019
225,32,JAWA BARAT,3215,KABUPATEN KARAWANG,OBAT-OBATAN,0,UNIT,2019
226,32,JAWA BARAT,3216,KABUPATEN BEKASI,AGRIBISNIS,0,UNIT,2019
227,32,JAWA BARAT,3216,KABUPATEN BEKASI,AKSESORIS,1,UNIT,2019
228,32,JAWA BARAT,3216,KABUPATEN BEKASI,BATIK,1,UNIT,2019
229,32,JAWA BARAT,3216,KABUPATEN BEKASI,BORDIR,1,UNIT,2019
230,32,JAWA BARAT,3216,KABUPATEN BEKASI,CRAFT,5,UNIT,2019
231,32,JAWA BARAT,3216,KABUPATEN BEKASI,DEKORASI,0,UNIT,2019
232,32,JAWA BARAT,3216,KABUPATEN BEKASI,MEBEL,0,UNIT,2019
233,32,JAWA BARAT,3216,KABUPATEN BEKASI,FASHION,8,UNIT,2019
234,32,JAWA BARAT,3216,KABUPATEN BEKASI,INDUSTRI,1,UNIT,2019
235,32,JAWA BARAT,3216,KABUPATEN BEKASI,JASA,0,UNIT,2019
236,32,JAWA BARAT,3216,KABUPATEN BEKASI,KONVEKSI,0,UNIT,2019
237,32,JAWA BARAT,3216,KABUPATEN BEKASI,KULINER,0,UNIT,2019
238,32,JAWA BARAT,3216,KABUPATEN BEKASI,MAKANAN,43,UNIT,2019
239,32,JAWA BARAT,3216,KABUPATEN BEKASI,MINUMAN,3,UNIT,2019
240,32,JAWA BARAT,3216,KABUPATEN BEKASI,OBAT-OBATAN,0,UNIT,2019
241,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AGRIBISNIS,0,UNIT,2019
242,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,AKSESORIS,0,UNIT,2019
243,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BATIK,0,UNIT,2019
244,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,BORDIR,0,UNIT,2019
245,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,CRAFT,17,UNIT,2019
246,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,DEKORASI,0,UNIT,2019
247,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MEBEL,0,UNIT,2019
248,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,FASHION,26,UNIT,2019
249,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,INDUSTRI,1,UNIT,2019
250,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,JASA,4,UNIT,2019
251,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KONVEKSI,0,UNIT,2019
252,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,KULINER,17,UNIT,2019
253,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MAKANAN,49,UNIT,2019
254,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,MINUMAN,6,UNIT,2019
255,32,JAWA BARAT,3217,KABUPATEN BANDUNG BARAT,OBAT-OBATAN,0,UNIT,2019
256,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AGRIBISNIS,0,UNIT,2019
257,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,AKSESORIS,0,UNIT,2019
258,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BATIK,0,UNIT,2019
259,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,BORDIR,0,UNIT,2019
260,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,CRAFT,11,UNIT,2019
261,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,DEKORASI,0,UNIT,2019
262,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MEBEL,0,UNIT,2019
263,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,FASHION,4,UNIT,2019
264,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,INDUSTRI,0,UNIT,2019
265,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,JASA,2,UNIT,2019
266,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KONVEKSI,1,UNIT,2019
267,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,KULINER,0,UNIT,2019
268,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MAKANAN,42,UNIT,2019
269,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,MINUMAN,5,UNIT,2019
270,32,JAWA BARAT,3218,KABUPATEN PANGANDARAN,OBAT-OBATAN,0,UNIT,2019
271,32,JAWA BARAT,3271,KOTA BOGOR,AGRIBISNIS,0,UNIT,2019
272,32,JAWA BARAT,3271,KOTA BOGOR,AKSESORIS,0,UNIT,2019
273,32,JAWA BARAT,3271,KOTA BOGOR,BATIK,2,UNIT,2019
274,32,JAWA BARAT,3271,KOTA BOGOR,BORDIR,0,UNIT,2019
275,32,JAWA BARAT,3271,KOTA BOGOR,CRAFT,2,UNIT,2019
276,32,JAWA BARAT,3271,KOTA BOGOR,DEKORASI,1,UNIT,2019
277,32,JAWA BARAT,3271,KOTA BOGOR,MEBEL,0,UNIT,2019
278,32,JAWA BARAT,3271,KOTA BOGOR,FASHION,1,UNIT,2019
279,32,JAWA BARAT,3271,KOTA BOGOR,INDUSTRI,6,UNIT,2019
280,32,JAWA BARAT,3271,KOTA BOGOR,JASA,0,UNIT,2019
281,32,JAWA BARAT,3271,KOTA BOGOR,KONVEKSI,0,UNIT,2019
282,32,JAWA BARAT,3271,KOTA BOGOR,KULINER,3,UNIT,2019
283,32,JAWA BARAT,3271,KOTA BOGOR,MAKANAN,18,UNIT,2019
284,32,JAWA BARAT,3271,KOTA BOGOR,MINUMAN,4,UNIT,2019
285,32,JAWA BARAT,3271,KOTA BOGOR,OBAT-OBATAN,0,UNIT,2019
286,32,JAWA BARAT,3272,KOTA SUKABUMI,AGRIBISNIS,3,UNIT,2019
287,32,JAWA BARAT,3272,KOTA SUKABUMI,AKSESORIS,1,UNIT,2019
288,32,JAWA BARAT,3272,KOTA SUKABUMI,BATIK,0,UNIT,2019
289,32,JAWA BARAT,3272,KOTA SUKABUMI,BORDIR,0,UNIT,2019
290,32,JAWA BARAT,3272,KOTA SUKABUMI,CRAFT,7,UNIT,2019
291,32,JAWA BARAT,3272,KOTA SUKABUMI,DEKORASI,0,UNIT,2019
292,32,JAWA BARAT,3272,KOTA SUKABUMI,MEBEL,0,UNIT,2019
293,32,JAWA BARAT,3272,KOTA SUKABUMI,FASHION,3,UNIT,2019
294,32,JAWA BARAT,3272,KOTA SUKABUMI,INDUSTRI,1,UNIT,2019
295,32,JAWA BARAT,3272,KOTA SUKABUMI,JASA,1,UNIT,2019
